"EVENT_UUID","EVENT_TYPE_ID","ACCOUNT_ID","LIST_ID","RIID","CUSTOMER_ID","EVENT_CAPTURED_DT","EVENT_STORED_DT","CAMPAIGN_ID","LAUNCH_ID","PROGRAM_ID","AGGREGATOR_ID","COUNTRY_CODE","MOBILE_CODE","MOBILE_CHANNEL","MOBILE_KEYWORD","OFFER_SIGNATURE_ID","MSG_SPLIT_COUNT","MESSAGE","MOBILE_NUMBER","CAMPAIGN_NAME","FIRST_NAME","LAST_NAME","DOB","HINDI","CHINES","JAPANESE","ARABIC","RUSSIAN","GREEK","ALBANIAN","LATVIAN","KOREAN"
"32ceff89-e548-426a-bfad-3192dfa5fda4","401","100341","23461","96012801","Cust ID9","31-May-2019 00:39:07","31-May-2019 00:39:22","4140221","66513721","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16503154814","16503154814","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"f9a9fdb0-48de-44db-a97f-8a6dbb41a724","401","100341","23461","96012961","Cust ID17","31-May-2019 00:54:08","31-May-2019 00:54:23","78441","66513741","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16502063896","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"902a4c84-f33c-477c-8bfd-9c3a500efd5f","401","100341","23461","96012661","Cust ID2","31-May-2019 00:54:08","31-May-2019 00:54:23","78441","66513741","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16505541184","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"350802f4-5756-4c12-b6d2-89aefd4195df","401","100341","23461","96012801","Cust ID9","31-May-2019 00:54:08","31-May-2019 00:54:23","78441","66513741","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16503154814","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"aa3e06a4-1c97-4d16-af89-c4603e2db18e","401","100341","23461","96012841","Cust ID11","31-May-2019 00:54:08","31-May-2019 00:54:23","78441","66513741","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16503158507","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"d07a8bd0-a087-444c-9dae-931c0d57614b","401","100341","23461","96012841","Cust ID11","31-May-2019 01:13:09","31-May-2019 01:13:24","57941","66513761","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16503158507","16503158507","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"379b1c4f-73f4-40ce-8d8f-b0dfa78f3d9d","401","100341","23461","96012961","Cust ID17","31-May-2019 01:13:09","31-May-2019 01:13:24","57941","66513761","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16502063896","16502063896","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"f87a969e-d019-4d5e-93c3-3fdd22f3b213","401","100341","23461","96012661","Cust ID2","31-May-2019 01:13:09","31-May-2019 01:13:24","57941","66513761","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16505541184","16505541184","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"4c56e256-cd1e-4368-aefa-17cbec3d1bbc","401","100341","23461","96012801","Cust ID9","31-May-2019 01:13:09","31-May-2019 01:13:24","57941","66513761","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16503154814","16503154814","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"c5bf9964-c434-4a4a-9e0d-eea9cab05dfe","401","100341","3441","7001841","","31-May-2019 01:25:14","31-May-2019 01:25:21","4108401","66513781","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16504775544","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"a4dd5efd-b3c2-40cb-8d42-580318c56bf6","401","100341","3441","7001581","","31-May-2019 01:25:14","31-May-2019 01:25:29","4108401","66513781","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16504775491","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"0679f5be-a090-48f7-9c2d-27e0a1b19f29","401","100341","3441","550496241","","31-May-2019 01:25:14","31-May-2019 01:25:29","4108401","66513781","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16508635091","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"16a70cb4-5ce3-4fca-8e2c-a351e2d4b195","401","100341","3441","558295281","","31-May-2019 01:25:14","31-May-2019 01:25:29","4108401","66513781","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16502882800","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"ea09bbe4-8d5e-4c01-83c5-966481d5f81c","401","100341","3441","2001261","Cust ID14","31-May-2019 01:25:14","31-May-2019 01:25:29","4108401","66513781","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16504211192","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"499e8439-ec87-4a64-986d-5becbecab2b2","401","100341","23461","96012841","Cust ID11","31-May-2019 04:37:07","31-May-2019 04:37:17","4123861","66513801","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16503158507","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"b94fe256-50d0-4836-887e-5d7c0ce98f52","401","100341","23461","96012961","Cust ID17","31-May-2019 04:37:07","31-May-2019 04:37:22","4123861","66513801","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16502063896","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"bee31781-d60d-4be0-9b94-76c0c8b50c67","401","100341","23461","96012661","Cust ID2","31-May-2019 04:37:07","31-May-2019 04:37:22","4123861","66513801","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16505541184","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"6928d902-eb90-403c-a09f-9335c5a84d23","401","100341","23461","96012801","Cust ID9","31-May-2019 04:37:07","31-May-2019 04:37:23","4123861","66513801","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16503154814","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"979cac86-8c0a-41a6-8334-9a6d035b9cc7","401","100341","23461","96012961","Cust ID17","31-May-2019 04:39:09","31-May-2019 04:39:20","4140221","66513821","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16502063896","16502063896","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"8f645c78-9846-4ecc-af22-ca60d1771093","401","100341","23461","96012661","Cust ID2","31-May-2019 04:39:09","31-May-2019 04:39:21","4140221","66513821","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16505541184","16505541184","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"353606d6-2241-4b25-a4f0-8b75dff83aea","401","100341","23461","96012841","Cust ID11","31-May-2019 04:39:09","31-May-2019 04:39:24","4140221","66513821","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16503158507","16503158507","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"34953d9c-3c0c-40bc-bba4-40af52d5ea08","401","100341","23461","96012801","Cust ID9","31-May-2019 04:39:09","31-May-2019 04:39:24","4140221","66513821","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16503154814","16503154814","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"89349ec1-3196-4e43-963a-5b255efa6bb4","401","100341","23461","96012961","Cust ID17","31-May-2019 04:54:10","31-May-2019 04:54:17","78441","66513841","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16502063896","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"6c4090b7-6671-41c9-aae1-588c29448ac9","401","100341","23461","96012841","Cust ID11","31-May-2019 04:54:10","31-May-2019 04:54:22","78441","66513841","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16503158507","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"712789d7-7d00-49de-9859-23bf61235497","401","100341","23461","96012801","Cust ID9","31-May-2019 04:54:10","31-May-2019 04:54:25","78441","66513841","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16503154814","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"8ae90f37-e844-463d-a75a-d75a5d55aa65","401","100341","23461","96012661","Cust ID2","31-May-2019 04:54:10","31-May-2019 04:54:25","78441","66513841","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16505541184","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"9fbebb57-0063-4674-81d9-8af3720ccb9a","401","100341","23461","96012801","Cust ID9","31-May-2019 05:15:18","31-May-2019 05:15:27","57941","66513861","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16503154814","16503154814","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"99b7b264-c0d6-4ea8-807c-9e9dd216f86c","401","100341","23461","96012661","Cust ID2","31-May-2019 05:15:18","31-May-2019 05:15:33","57941","66513861","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16505541184","16505541184","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"b4e60566-1e3b-47a8-ba10-242cd351247d","401","100341","23461","96012841","Cust ID11","31-May-2019 05:15:18","31-May-2019 05:15:33","57941","66513861","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16503158507","16503158507","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"95345c04-bf94-4a79-9bdd-d234cc21f2b3","401","100341","23461","96012961","Cust ID17","31-May-2019 05:15:18","31-May-2019 05:15:33","57941","66513861","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16502063896","16502063896","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"74c5ca88-b35d-417c-971f-31d32b7bb6c3","401","100341","3441","558295281","","31-May-2019 05:25:09","31-May-2019 05:25:24","4108401","66513881","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16502882800","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"caf80cfe-c7ec-49e8-82ca-9cbbb72cbcd4","401","100341","3441","2001261","Cust ID14","31-May-2019 05:25:09","31-May-2019 05:25:24","4108401","66513881","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16504211192","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"b6ff70ea-afae-4876-8123-62e16a9cee2a","401","100341","3441","550496241","","31-May-2019 05:25:09","31-May-2019 05:25:24","4108401","66513881","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16508635091","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"436da433-5885-4ee5-a613-c6159fd6c5ce","401","100341","3441","7001841","","31-May-2019 05:25:09","31-May-2019 05:25:24","4108401","66513881","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16504775544","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"8e844588-aeb0-4ee4-9640-0c4f4ff8d915","401","100341","3441","7001581","","31-May-2019 05:25:09","31-May-2019 05:25:24","4108401","66513881","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16504775491","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"b5fd7c2a-c3f0-4714-af7a-9745c94c7855","401","100341","23461","96012661","Cust ID2","30-May-2019 12:37:17","30-May-2019 12:37:28","4123861","66513381","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16505541184","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"dbc67104-3140-4d3e-9ee5-933f8cf578ef","401","100341","23461","96012961","Cust ID17","30-May-2019 12:37:17","30-May-2019 12:37:32","4123861","66513381","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16502063896","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"970fa6ee-7610-4f71-936f-7f054f165eb1","401","100341","23461","96012841","Cust ID11","30-May-2019 12:37:17","30-May-2019 12:37:32","4123861","66513381","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16503158507","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"13d31d95-29c2-48e7-831e-b095374f085f","401","100341","23461","96012801","Cust ID9","30-May-2019 12:37:17","30-May-2019 12:37:32","4123861","66513381","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16503154814","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"21453373-abf5-4b14-988b-8634529c3890","401","100341","23461","96012961","Cust ID17","30-May-2019 12:39:12","30-May-2019 12:39:27","4140221","66513401","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16502063896","16502063896","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"be8343fe-be7c-43fe-af72-c0d49c6d5037","401","100341","23461","96012661","Cust ID2","30-May-2019 12:39:12","30-May-2019 12:39:27","4140221","66513401","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16505541184","16505541184","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"880cac62-27e4-4008-b831-b48f720fa908","401","100341","23461","96012841","Cust ID11","30-May-2019 12:39:12","30-May-2019 12:39:27","4140221","66513401","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16503158507","16503158507","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"6b5ac022-1645-4318-9ee4-e7246b10ed3b","401","100341","23461","96012801","Cust ID9","30-May-2019 12:39:12","30-May-2019 12:39:27","4140221","66513401","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16503154814","16503154814","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"e1f59c0c-e046-4208-8e3f-e51f89199b60","401","100341","23461","96012661","Cust ID2","30-May-2019 12:54:24","30-May-2019 12:54:39","78441","66513421","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16505541184","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"f3891a57-e67b-4f7e-ae33-df8d4ad1626b","401","100341","23461","96012841","Cust ID11","30-May-2019 12:54:24","30-May-2019 12:54:39","78441","66513421","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16503158507","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"a852ac90-1975-41b2-96f1-2e4630654b5a","401","100341","23461","96012961","Cust ID17","30-May-2019 12:54:24","30-May-2019 12:54:39","78441","66513421","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16502063896","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"2b4b377a-3f93-4f28-b29f-81e9349a7133","401","100341","23461","96012801","Cust ID9","30-May-2019 12:54:24","30-May-2019 12:54:39","78441","66513421","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16503154814","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"34b46fd4-8f25-490d-876d-420e978af4fc","401","100341","23461","96012961","Cust ID17","30-May-2019 13:13:14","30-May-2019 13:13:24","57941","66513441","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16502063896","16502063896","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"b0c4da2c-dab9-4afc-a81b-e5ff4d05d90e","401","100341","23461","96012661","Cust ID2","30-May-2019 13:13:13","30-May-2019 13:13:28","57941","66513441","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16505541184","16505541184","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"efd5fe2e-1992-4d9b-a776-b56cad88263b","401","100341","23461","96012801","Cust ID9","30-May-2019 13:13:13","30-May-2019 13:13:28","57941","66513441","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16503154814","16503154814","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"53ae18cd-6de9-4c39-b99b-da9047ac5cbf","401","100341","23461","96012841","Cust ID11","30-May-2019 13:13:14","30-May-2019 13:13:29","57941","66513441","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16503158507","16503158507","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"f4972579-c498-40cb-bc51-7b26f8c05861","401","100341","3441","558295281","","30-May-2019 13:25:11","30-May-2019 13:25:26","4108401","66513461","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16502882800","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"5dad5219-1589-403b-885a-e3d9195de10e","401","100341","3441","2001261","Cust ID14","30-May-2019 13:25:11","30-May-2019 13:25:26","4108401","66513461","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16504211192","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"982cd7e1-c066-42be-8d87-876dc60fbee4","401","100341","3441","550496241","","30-May-2019 13:25:11","30-May-2019 13:25:26","4108401","66513461","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16508635091","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"bc86c528-af79-4d53-acf5-08c0c22567c4","401","100341","3441","7001841","","30-May-2019 13:25:11","30-May-2019 13:25:26","4108401","66513461","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16504775544","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"42d11319-a71d-45f7-b3c6-b8f83d2cbcfd","401","100341","3441","7001581","","30-May-2019 13:25:11","30-May-2019 13:25:26","4108401","66513461","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16504775491","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"26ca58b2-8e98-40e8-8893-9408d8e2f320","401","100341","23461","96012961","Cust ID17","30-May-2019 16:37:09","30-May-2019 16:37:24","4123861","66513501","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16502063896","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"80c236c0-4f0b-4263-8854-94968fac7e5a","401","100341","23461","96012661","Cust ID2","30-May-2019 16:37:09","30-May-2019 16:37:24","4123861","66513501","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16505541184","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"9c5d2678-bc2f-42a0-a740-d3ead6311e0d","401","100341","23461","96012801","Cust ID9","30-May-2019 16:37:09","30-May-2019 16:37:24","4123861","66513501","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16503154814","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"dc462080-9782-4509-b044-5901c6908e75","401","100341","23461","96012841","Cust ID11","30-May-2019 16:37:09","30-May-2019 16:37:24","4123861","66513501","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16503158507","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"8a2b8388-ca7c-41b5-919f-a631da2674cd","401","100341","23461","96012961","Cust ID17","30-May-2019 16:39:09","30-May-2019 16:39:24","4140221","66513521","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16502063896","16502063896","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"4c783095-e424-47f8-979a-32ef32a86b29","401","100341","23461","96012661","Cust ID2","30-May-2019 16:39:09","30-May-2019 16:39:24","4140221","66513521","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16505541184","16505541184","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"5113194c-621d-4171-a573-6c18b60343ac","401","100341","23461","96012801","Cust ID9","30-May-2019 16:39:09","30-May-2019 16:39:24","4140221","66513521","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16503154814","16503154814","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"e0ae405a-a197-41a5-aba4-353c7c9e8b83","401","100341","23461","96012841","Cust ID11","30-May-2019 16:39:10","30-May-2019 16:39:25","4140221","66513521","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16503158507","16503158507","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"177063ca-e9ba-43b6-8fa4-d2becaddc751","401","100341","23461","96012661","Cust ID2","30-May-2019 16:54:12","30-May-2019 16:54:17","78441","66513541","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16505541184","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"fff48dbc-cdf8-4c1f-96ab-d14a9cd5302e","401","100341","23461","96012961","Cust ID17","30-May-2019 16:54:12","30-May-2019 16:54:27","78441","66513541","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16502063896","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"0ac4c970-363b-41d2-bf47-786c1f51adfa","401","100341","23461","96012841","Cust ID11","30-May-2019 16:54:12","30-May-2019 16:54:27","78441","66513541","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16503158507","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"2af2885f-912e-472f-9d97-53239a7283e8","401","100341","23461","96012801","Cust ID9","30-May-2019 16:54:12","30-May-2019 16:54:27","78441","66513541","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16503154814","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"9a772ff8-fe87-4f82-a832-c76e0ba8d075","401","100341","23461","96012961","Cust ID17","30-May-2019 17:13:07","30-May-2019 17:13:22","57941","66513561","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16502063896","16502063896","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"975854b0-5873-4dea-b841-f1e8efe356ac","401","100341","23461","96012661","Cust ID2","30-May-2019 17:13:07","30-May-2019 17:13:22","57941","66513561","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16505541184","16505541184","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"92efd8ab-a6b4-4121-831b-edf44e2ee3da","401","100341","23461","96012801","Cust ID9","30-May-2019 17:13:07","30-May-2019 17:13:22","57941","66513561","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16503154814","16503154814","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"c27932d0-f3c4-40ea-87ee-385ad4339b9b","401","100341","23461","96012841","Cust ID11","30-May-2019 17:13:07","30-May-2019 17:13:22","57941","66513561","58061","1","US","28179","Sms","","-1","","Soham_Cust_9thApril_Help simple outbound for 16503158507","16503158507","Soham_Cust_9thApril_Help","","","","","","","","","","","",""
"295f2f05-c965-428e-84f0-6396f1830886","401","100341","3441","7001581","","30-May-2019 17:25:14","30-May-2019 17:25:29","4108401","66513581","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16504775491","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"8d5d0f93-8fcf-4bfd-92e8-90118d9edf0e","401","100341","3441","558295281","","30-May-2019 17:25:14","30-May-2019 17:25:29","4108401","66513581","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16502882800","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"45248459-651d-4ae8-bd93-ac46a938b8d7","401","100341","3441","550496241","","30-May-2019 17:25:14","30-May-2019 17:25:29","4108401","66513581","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16508635091","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"3f2bd66e-a422-49d2-b568-f5e0fbed536f","401","100341","3441","2001261","Cust ID14","30-May-2019 17:25:14","30-May-2019 17:25:29","4108401","66513581","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16504211192","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"f45170b9-073e-42f2-b09e-eee30fda3ffa","401","100341","3441","7001841","","30-May-2019 17:25:14","30-May-2019 17:25:29","4108401","66513581","4108461","1","US","28179","Sms","","-1","","Soham_29thMay_Cust_2 outbound","16504775544","Soham_29thMay_Cust_2","","","","","","","","","","","",""
"e57bc238-a97d-4715-8422-96e4796a13a7","401","100341","23461","96012801","Cust ID9","29-May-2019 12:39:50","29-May-2019 12:40:01","4140221","66511881","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16503154814","16503154814","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"4924d392-2661-4067-a10d-e0f56b595a75","401","100341","23461","96012661","Cust ID2","29-May-2019 12:39:50","29-May-2019 12:40:01","4140221","66511881","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16505541184","16505541184","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"a4f59cc0-b9ce-446a-a0e7-7bc997a1b911","401","100341","23461","96012961","Cust ID17","29-May-2019 12:39:49","29-May-2019 12:40:04","4123861","66511861","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16502063896","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"1a95cca2-1b59-44c4-ba27-0db3e9ad3940","401","100341","23461","96012801","Cust ID9","29-May-2019 12:39:49","29-May-2019 12:40:04","4123861","66511861","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16503154814","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"b42c3d92-e1b4-469b-905f-f0b4ff185dc7","401","100341","23461","96012661","Cust ID2","29-May-2019 12:39:49","29-May-2019 12:40:04","4123861","66511861","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16505541184","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"ce627c87-94e0-4d32-b90b-fbee30998775","401","100341","23461","96012841","Cust ID11","29-May-2019 12:39:49","29-May-2019 12:40:04","4123861","66511861","4123941","1","US","28179","Sms","","-1","","Soham_18thJune_Cust_1 outbound standalone with filter","16503158507","Soham_18thJune_Cust_1","","","","","","","","","","","",""
"9b6eb0ab-d840-4980-bd1d-c31151e5083c","401","100341","23461","96012961","Cust ID17","29-May-2019 12:39:50","29-May-2019 12:40:05","4140221","66511881","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16502063896","16502063896","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"4f7e3120-d522-4588-ba0c-63f92cd2f339","401","100341","23461","96012841","Cust ID11","29-May-2019 12:39:50","29-May-2019 12:40:05","4140221","66511881","4140341","1","US","28179","Sms","","-1","","Soham_4thJuly_Cust_1 outbound message outbound 16503158507","16503158507","Soham_4thJuly_Cust_1","","","","","","","","","","","",""
"9b96ad9c-9497-4361-a371-a43eaea979b4","401","100341","23461","96012661","Cust ID2","29-May-2019 12:54:39","29-May-2019 12:54:54","78441","66511901","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16505541184","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
"02474140-d53c-4ae5-9795-3924c5b696df","401","100341","23461","96012801","Cust ID9","29-May-2019 12:54:39","29-May-2019 12:54:54","78441","66511901","4085201","1","US","28179","Sms","","-1","","Soham_23rdApril_Cust_1 outbound","16503154814","Soham_23rdApril_Cust_1","","","","","","","","","","","",""
